workflow_id,ts,tool_name,tool_version,action_type,read_or_write,risk_class,approval_required,approval_status,latency_ms,status,error_type,cost_usd
e6bd06c3-cbb9-4ccf-a0f9-0a11dfeab7ca,2026-06-23T04:16:59+00:00,address_update,1.0.2,write,write,high,True,approved,249,success,,0.03829
f7d1fd32-e57a-478c-a6d9-4a60740af281,2026-06-23T00:49:13+00:00,refund_issue,2.0.0,write,write,high,True,approved,290,success,,0.03176
5a666f17-ee9c-413a-b9e1-1002f6d8d444,2026-06-23T01:50:11+00:00,loyalty_credit,1.4.0,write,write,medium,True,auto_approved_no_review,361,success,,0.01056
08b85a18-a745-4557-a627-96a9c6d79869,2026-06-23T09:10:00+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,604,error,downstream_5xx,0.0
08b85a18-a745-4557-a627-96a9c6d79869,2026-06-23T09:10:00+00:00,address_update,1.0.2,write,write,high,True,approved,80,success,,0.03475
bd199906-f390-420e-b3be-4546db54501a,2026-06-23T16:43:14+00:00,order_lookup,1.3.0,read,read,low,False,n/a,469,success,,0.00161
60549ec8-80f2-4fee-884f-c72c471d1048,2026-06-23T18:52:21+00:00,loyalty_credit,1.4.0,write,write,medium,True,auto_approved_no_review,268,success,,0.01073
60549ec8-80f2-4fee-884f-c72c471d1048,2026-06-23T18:52:21+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,214,success,,0.011
230434f0-f211-4a09-ad6b-b025e2b53e58,2026-06-23T19:53:18+00:00,shipping_status,1.1.0,read,read,low,False,n/a,325,success,,0.00148
c52134f9-09cd-441d-b398-e2d034461bb4,2026-06-23T12:53:49+00:00,refund_issue,2.0.0,write,write,high,True,approved,668,success,,0.03441
6c0e7146-1819-438d-aafb-224ca652124f,2026-06-23T13:51:07+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,482,success,,0.01314
6c0e7146-1819-438d-aafb-224ca652124f,2026-06-23T13:51:07+00:00,order_lookup,1.3.0,read,read,low,False,n/a,241,success,,0.00152
987fa9ac-1526-4a0b-b381-798c44757efe,2026-06-23T21:07:32+00:00,shipping_status,1.1.0,read,read,low,False,n/a,346,success,,0.00164
987fa9ac-1526-4a0b-b381-798c44757efe,2026-06-23T21:07:32+00:00,shipping_status,1.1.0,read,read,low,False,n/a,416,success,,0.00147
f6e7fb06-4724-4648-ad01-02767d3237fa,2026-06-23T02:20:52+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,330,success,,0.0112
dc9a5a8e-65a6-49ef-bd82-8c20953e0da5,2026-06-23T09:05:09+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,287,success,,0.01023
39ccd43d-f5ed-4bd5-aa0b-6732a66c6318,2026-06-23T17:05:44+00:00,shipping_status,1.1.0,read,read,low,False,n/a,415,success,,0.00137
39ccd43d-f5ed-4bd5-aa0b-6732a66c6318,2026-06-23T17:05:44+00:00,address_update,1.0.2,write,write,high,True,approved,263,success,,0.03518
7859003e-1b59-4d16-a6cb-f43aacadf93c,2026-06-23T07:17:47+00:00,shipping_status,1.1.0,read,read,low,False,n/a,215,success,,0.00168
7859003e-1b59-4d16-a6cb-f43aacadf93c,2026-06-23T07:17:47+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,323,success,,0.01244
32be8b06-8dd8-447d-8338-6c021ba62171,2026-06-23T02:26:11+00:00,address_update,1.0.2,write,write,high,True,approved,141,success,,0.03059
32be8b06-8dd8-447d-8338-6c021ba62171,2026-06-23T02:26:11+00:00,order_lookup,1.3.0,read,read,low,False,n/a,619,success,,0.00137
dea7ccef-717d-4803-a9ec-14b6d3601abe,2026-06-23T15:39:43+00:00,address_update,1.0.2,write,write,high,True,approved,307,success,,0.03575
dea7ccef-717d-4803-a9ec-14b6d3601abe,2026-06-23T15:39:43+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,391,success,,0.01172
dea7ccef-717d-4803-a9ec-14b6d3601abe,2026-06-23T15:39:43+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,404,success,,0.01095
4c484151-862c-41e9-a4c1-8f7d3a6a4183,2026-06-23T06:59:29+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,444,success,,0.01299
b17e0427-0c04-40ed-a18e-819244746f4f,2026-06-23T15:10:03+00:00,shipping_status,1.1.0,read,read,low,False,n/a,379,success,,0.0017
b17e0427-0c04-40ed-a18e-819244746f4f,2026-06-23T15:10:03+00:00,shipping_status,1.1.0,read,read,low,False,n/a,455,success,,0.00145
8a9f21b8-6adf-46e4-95d5-9c0a69b71938,2026-06-23T14:46:26+00:00,address_update,1.0.2,write,write,high,True,approved,410,success,,0.03704
cab15a36-f0fc-46f3-a6d9-f3af994d3d90,2026-06-23T23:01:22+00:00,address_update,1.0.2,write,write,high,True,auto_approved_no_review,289,success,,0.03194
4e677f37-9073-4c14-aad2-891a1f03f627,2026-06-23T17:10:31+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,321,success,,0.01216
62ff35b0-237a-494f-adbd-bd532b584703,2026-06-23T14:23:21+00:00,refund_issue,2.0.0,write,write,high,True,approved,391,success,,0.03634
9e617acd-99cf-4723-bf24-cd70cde88289,2026-06-23T07:20:58+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,308,success,,0.01124
9e617acd-99cf-4723-bf24-cd70cde88289,2026-06-23T07:20:58+00:00,order_lookup,1.3.0,read,read,low,False,n/a,462,success,,0.00156
d533d1af-864c-496f-b378-1a7ca9df7647,2026-06-23T13:45:33+00:00,order_lookup,1.3.0,read,read,low,False,n/a,419,success,,0.00134
f06f74a0-826e-4db4-b668-6cf46d8da2be,2026-06-23T17:08:40+00:00,address_update,1.0.2,write,write,high,True,approved,143,success,,0.03098
0f1b7618-80d3-4cea-8958-4d6c5f0ce690,2026-06-23T08:37:51+00:00,shipping_status,1.1.0,read,read,low,False,n/a,233,success,,0.00161
3876f2bd-4ab5-4c34-a8bc-5230aa5c86d6,2026-06-24T20:39:56+00:00,address_update,1.0.2,write,write,high,True,approved,392,success,,0.03303
149b7582-610e-4406-94cf-97a0e8042e9e,2026-06-24T16:34:25+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,296,success,,0.01081
149b7582-610e-4406-94cf-97a0e8042e9e,2026-06-24T16:34:25+00:00,order_lookup,1.3.0,read,read,low,False,n/a,313,success,,0.00136
25191bba-99a5-42e4-983b-89d6c9344fa3,2026-06-24T11:38:44+00:00,refund_issue,2.0.0,write,write,high,True,approved,337,success,,0.03186
25191bba-99a5-42e4-983b-89d6c9344fa3,2026-06-24T11:38:44+00:00,address_update,1.0.2,write,write,high,True,approved,379,success,,0.03879
ca40c747-ea2b-48cc-85ac-4059babca9af,2026-06-24T00:10:45+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,270,success,,0.01191
fa9f87ab-c588-4260-b9c6-7664244f41dc,2026-06-24T11:06:33+00:00,shipping_status,1.1.0,read,read,low,False,n/a,80,success,,0.00136
fa9f87ab-c588-4260-b9c6-7664244f41dc,2026-06-24T11:06:33+00:00,address_update,1.0.2,write,write,high,True,approved,608,success,,0.03926
a68e970c-7e7d-4fcf-8764-3ab4fd038813,2026-06-24T07:53:56+00:00,refund_issue,2.0.0,write,write,high,True,approved,384,success,,0.03376
a68e970c-7e7d-4fcf-8764-3ab4fd038813,2026-06-24T07:53:56+00:00,shipping_status,1.1.0,read,read,low,False,n/a,408,success,,0.0014
cb963b6a-3dd8-4143-b15a-fcbdbeb89335,2026-06-24T00:34:22+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,241,success,,0.01301
e46bb4e1-d7fb-42ea-85f4-1b8ade35de6b,2026-06-24T14:28:42+00:00,address_update,1.0.2,write,write,high,True,approved,190,success,,0.03957
e46bb4e1-d7fb-42ea-85f4-1b8ade35de6b,2026-06-24T14:28:42+00:00,shipping_status,1.1.0,read,read,low,False,n/a,181,success,,0.00153
57c06020-56a2-4e22-8418-922375c63730,2026-06-24T16:57:52+00:00,refund_issue,2.0.0,write,write,high,True,approved,500,success,,0.03574
57c06020-56a2-4e22-8418-922375c63730,2026-06-24T16:57:52+00:00,address_update,1.0.2,write,write,high,True,approved,406,success,,0.03493
b3705b52-43b4-4369-9472-ebd192fc7a9c,2026-06-24T20:15:27+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,410,success,,0.01356
491d4756-43f9-41a9-90ae-1386b5b8dd37,2026-06-24T23:29:27+00:00,shipping_status,1.1.0,read,read,low,False,n/a,365,success,,0.0017
491d4756-43f9-41a9-90ae-1386b5b8dd37,2026-06-24T23:29:27+00:00,refund_issue,2.0.0,write,write,high,True,approved,425,success,,0.03948
318242b5-e56d-47ad-b404-c44150b28c58,2026-06-24T12:22:10+00:00,shipping_status,1.1.0,read,read,low,False,n/a,190,success,,0.0016
318242b5-e56d-47ad-b404-c44150b28c58,2026-06-24T12:22:10+00:00,order_lookup,1.3.0,read,read,low,False,n/a,277,success,,0.0016
d0b9e293-8c9d-4928-9490-247708465e0c,2026-06-24T23:28:43+00:00,address_update,1.0.2,write,write,high,True,approved,425,success,,0.03011
e2365f70-e12e-4200-86a4-e429b3913b57,2026-06-24T06:03:12+00:00,shipping_status,1.1.0,read,read,low,False,n/a,265,success,,0.0017
6aba16f4-d6df-4ba2-982f-3861b877531c,2026-06-24T20:17:15+00:00,shipping_status,1.1.0,read,read,low,False,n/a,149,success,,0.00157
19102757-8e66-47da-9473-3655d74fae26,2026-06-24T12:27:59+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,438,success,,0.0115
8c492496-d64b-49c0-b78d-1c8a9bb4f489,2026-06-24T01:29:05+00:00,refund_issue,2.0.0,write,write,high,True,approved,394,success,,0.03234
8c492496-d64b-49c0-b78d-1c8a9bb4f489,2026-06-24T01:29:05+00:00,address_update,1.0.2,write,write,high,True,approved,383,success,,0.0309
dba88fa2-7bed-480d-8e56-bf6957aa15e5,2026-06-24T15:02:31+00:00,address_update,1.0.2,write,write,high,True,approved,353,success,,0.0356
dba88fa2-7bed-480d-8e56-bf6957aa15e5,2026-06-24T15:02:31+00:00,address_update,1.0.2,write,write,high,True,approved,290,success,,0.03585
90ea94bb-e2d9-4ecd-8a9a-1a317df9ca88,2026-06-24T22:40:52+00:00,shipping_status,1.1.0,read,read,low,False,n/a,253,success,,0.00131
3d1374fd-330a-48af-8c49-c6878cffcbec,2026-06-24T21:33:04+00:00,address_update,1.0.2,write,write,high,True,approved,398,success,,0.03609
3d1374fd-330a-48af-8c49-c6878cffcbec,2026-06-24T21:33:04+00:00,shipping_status,1.1.0,read,read,low,False,n/a,313,success,,0.00157
3d1374fd-330a-48af-8c49-c6878cffcbec,2026-06-24T21:33:04+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,449,success,,0.01216
741813c5-bc2f-474e-a353-92d8b2a48865,2026-06-24T19:25:08+00:00,address_update,1.0.2,write,write,high,True,approved,342,success,,0.03504
0efe25cc-8b74-4a55-8388-1881dc5194e0,2026-06-24T03:54:48+00:00,refund_issue,2.0.0,write,write,high,True,auto_approved_no_review,437,success,,0.03931
0efe25cc-8b74-4a55-8388-1881dc5194e0,2026-06-24T03:54:48+00:00,shipping_status,1.1.0,read,read,low,False,n/a,417,success,,0.00147
c20a8ac0-c82e-47d2-92ea-b748004e9427,2026-06-24T09:55:41+00:00,order_lookup,1.3.0,read,read,low,False,n/a,382,success,,0.00135
abc18747-b73a-4cf8-b727-92768ab12f22,2026-06-24T01:53:39+00:00,address_update,1.0.2,write,write,high,True,approved,485,success,,0.03812
865b6433-2d5a-49cd-973c-27953effd391,2026-06-24T20:19:49+00:00,address_update,1.0.2,write,write,high,True,approved,80,success,,0.03282
865b6433-2d5a-49cd-973c-27953effd391,2026-06-24T20:19:49+00:00,shipping_status,1.1.0,read,read,low,False,n/a,298,success,,0.00138
0d85e8f7-171e-4173-ac35-ea3f4012e984,2026-06-24T16:19:08+00:00,shipping_status,1.1.0,read,read,low,False,n/a,289,success,,0.00139
3f9d8ff1-f3d4-4337-8c7b-32fe8a911064,2026-06-24T09:52:36+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,209,success,,0.01179
3f9d8ff1-f3d4-4337-8c7b-32fe8a911064,2026-06-24T09:52:36+00:00,shipping_status,1.1.0,read,read,low,False,n/a,497,success,,0.00136
d7256549-eca2-4537-9c11-c001494eeeb3,2026-06-24T19:47:47+00:00,order_lookup,1.3.0,read,read,low,False,n/a,276,success,,0.00148
d7256549-eca2-4537-9c11-c001494eeeb3,2026-06-24T19:47:47+00:00,address_update,1.0.2,write,write,high,True,approved,424,success,,0.03052
d7256549-eca2-4537-9c11-c001494eeeb3,2026-06-24T19:47:47+00:00,order_lookup,1.3.0,read,read,low,False,n/a,286,success,,0.00158
390ffb4b-5cf1-4b9a-a834-bdc13b478b72,2026-06-24T17:29:50+00:00,address_update,1.0.2,write,write,high,True,approved,249,success,,0.03565
de0bf81c-7769-4f14-80e2-703ce0d24d5c,2026-06-24T23:16:12+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,356,success,,0.01087
de0bf81c-7769-4f14-80e2-703ce0d24d5c,2026-06-24T23:16:12+00:00,address_update,1.0.2,write,write,high,True,approved,330,success,,0.03648
976e94a9-65b1-456c-b7bc-ab0adfd629c8,2026-06-24T07:46:03+00:00,address_update,1.0.2,write,write,high,True,approved,303,success,,0.03851
976e94a9-65b1-456c-b7bc-ab0adfd629c8,2026-06-24T07:46:03+00:00,shipping_status,1.1.0,read,read,low,False,n/a,425,success,,0.00169
0b9907ca-74d0-44b9-8076-d2cc78c28e4e,2026-06-24T01:57:31+00:00,address_update,1.0.2,write,write,high,True,approved,411,success,,0.03095
2977d42f-9b23-4850-b6ab-518ab55e255e,2026-06-24T05:29:13+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,354,success,,0.01038
2977d42f-9b23-4850-b6ab-518ab55e255e,2026-06-24T05:29:13+00:00,loyalty_credit,1.4.0,write,write,medium,True,auto_approved_no_review,506,success,,0.01098
2977d42f-9b23-4850-b6ab-518ab55e255e,2026-06-24T05:29:13+00:00,order_lookup,1.3.0,read,read,low,False,n/a,315,success,,0.00131
e93c93aa-fe82-4b85-9a03-c4336baf2569,2026-06-24T00:42:43+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,241,success,,0.01144
f6c7e2cb-678e-4388-a814-b8f2bef8794c,2026-06-24T15:31:42+00:00,order_lookup,1.3.0,read,read,low,False,n/a,412,success,,0.00134
f6c7e2cb-678e-4388-a814-b8f2bef8794c,2026-06-24T15:31:42+00:00,refund_issue,2.0.0,write,write,high,True,approved,303,success,,0.03749
d2addd7b-fad5-4e71-bb75-cb4b85b47e98,2026-06-24T02:28:54+00:00,shipping_status,1.1.0,read,read,low,False,n/a,284,error,schema_validation_error,0.0
d2addd7b-fad5-4e71-bb75-cb4b85b47e98,2026-06-24T02:28:54+00:00,refund_issue,2.0.0,write,write,high,True,approved,85,success,,0.03175
38599c1f-a89f-46b9-9649-8c801f2893f9,2026-06-24T21:03:32+00:00,shipping_status,1.1.0,read,read,low,False,n/a,396,success,,0.00149
38599c1f-a89f-46b9-9649-8c801f2893f9,2026-06-24T21:03:32+00:00,shipping_status,1.1.0,read,read,low,False,n/a,264,success,,0.00168
8e9cc3a5-fb78-4d0f-abe8-a40d2f36c953,2026-06-24T08:18:24+00:00,shipping_status,1.1.0,read,read,low,False,n/a,414,error,timeout,0.0
8e9cc3a5-fb78-4d0f-abe8-a40d2f36c953,2026-06-24T08:18:24+00:00,address_update,1.0.2,write,write,high,True,approved,272,success,,0.03988
b798b4c8-f0fb-4883-9450-da5912aef710,2026-06-24T22:38:52+00:00,order_lookup,1.3.0,read,read,low,False,n/a,208,success,,0.00134
b798b4c8-f0fb-4883-9450-da5912aef710,2026-06-24T22:38:52+00:00,order_lookup,1.3.0,read,read,low,False,n/a,364,success,,0.00136
9ac97f85-bd78-498d-ba52-ba4cdc4eb17e,2026-06-24T00:16:19+00:00,address_update,1.0.2,write,write,high,True,approved,324,success,,0.03643
9ac97f85-bd78-498d-ba52-ba4cdc4eb17e,2026-06-24T00:16:19+00:00,shipping_status,1.1.0,read,read,low,False,n/a,254,success,,0.00161
0de0cff0-5dd3-442c-9d0e-743dfac638ff,2026-06-24T00:39:48+00:00,order_lookup,1.3.0,read,read,low,False,n/a,302,success,,0.00134
0de0cff0-5dd3-442c-9d0e-743dfac638ff,2026-06-24T00:39:48+00:00,refund_issue,2.0.0,write,write,high,True,approved,141,success,,0.03776
68323ae0-bbff-4600-aed1-40a51aca9b37,2026-06-24T00:32:33+00:00,order_lookup,1.3.0,read,read,low,False,n/a,409,success,,0.00162
68323ae0-bbff-4600-aed1-40a51aca9b37,2026-06-24T00:32:33+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,387,success,,0.0107
b06d2f8c-ea4f-4241-a4c1-0b9c31ee95d2,2026-06-24T20:42:17+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,171,success,,0.01367
b06d2f8c-ea4f-4241-a4c1-0b9c31ee95d2,2026-06-24T20:42:17+00:00,order_lookup,1.3.0,read,read,low,False,n/a,303,success,,0.00131
14f90224-9455-461e-bc54-bfd1f8898466,2026-06-24T01:12:00+00:00,refund_issue,2.0.0,write,write,high,True,approved,249,success,,0.03465
14f90224-9455-461e-bc54-bfd1f8898466,2026-06-24T01:12:00+00:00,refund_issue,2.0.0,write,write,high,True,approved,185,success,,0.03127
e742fd4a-f6f6-47f7-bda0-fd997431abc3,2026-06-24T20:51:31+00:00,order_lookup,1.3.0,read,read,low,False,n/a,381,success,,0.00158
f0526d5c-6f04-4573-bc55-73c47608d602,2026-06-24T09:02:00+00:00,shipping_status,1.1.0,read,read,low,False,n/a,325,success,,0.00141
559b4ee7-e313-4182-98a3-c2a1047c7e38,2026-06-24T01:53:40+00:00,order_lookup,1.3.0,read,read,low,False,n/a,304,success,,0.0014
3c8ae7e3-690c-4a31-81d2-74b816a699b8,2026-06-24T21:50:14+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,204,success,,0.01138
3c8ae7e3-690c-4a31-81d2-74b816a699b8,2026-06-24T21:50:14+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,307,success,,0.01244
bfdc7a4b-a36c-457a-9dda-d059df1b372d,2026-06-24T05:07:56+00:00,refund_issue,2.0.0,write,write,high,True,approved,263,success,,0.03853
bfdc7a4b-a36c-457a-9dda-d059df1b372d,2026-06-24T05:07:56+00:00,order_lookup,1.3.0,read,read,low,False,n/a,444,success,,0.0013
9aa61466-c8f1-4da2-9696-95252469b528,2026-06-24T23:44:33+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,257,success,,0.01328
beabe643-bc6a-4e8f-a7e2-03dd12e6aaab,2026-06-24T11:22:48+00:00,address_update,1.0.2,write,write,high,True,approved,308,success,,0.03994
beabe643-bc6a-4e8f-a7e2-03dd12e6aaab,2026-06-24T11:22:48+00:00,refund_issue,2.0.0,write,write,high,True,approved,109,success,,0.03469
913cdb52-d991-4af4-9ee5-859e4990be2e,2026-06-24T06:27:50+00:00,order_lookup,1.3.0,read,read,low,False,n/a,321,success,,0.00164
913cdb52-d991-4af4-9ee5-859e4990be2e,2026-06-24T06:27:50+00:00,address_update,1.0.2,write,write,high,True,approved,371,success,,0.03437
4be3942f-b113-4a71-9b48-82dfd298b16c,2026-06-24T05:15:50+00:00,refund_issue,2.0.0,write,write,high,True,approved,407,success,,0.03055
bd18c6ca-2606-4f2d-9430-e3069e7b708f,2026-06-24T19:23:32+00:00,refund_issue,2.0.0,write,write,high,True,approved,345,success,,0.03143
13ac964e-a7c6-4871-b0f7-c6094d7a475c,2026-06-24T02:23:03+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,489,success,,0.01099
81da171f-f87e-4375-928d-5f2320844d03,2026-06-24T21:57:16+00:00,address_update,1.0.2,write,write,high,True,approved,301,success,,0.03279
a799912a-f441-4be8-90df-24590fd2e3b7,2026-06-24T01:32:42+00:00,refund_issue,2.0.0,write,write,high,True,approved,397,success,,0.03632
b754989b-f4d2-492d-9094-3f0d56e25ee1,2026-06-24T16:17:47+00:00,shipping_status,1.1.0,read,read,low,False,n/a,419,success,,0.00168
d908220b-4a4a-47d9-9b94-0e0e36760e5c,2026-06-24T16:42:48+00:00,refund_issue,2.0.0,write,write,high,True,approved,382,success,,0.03969
1877ac18-97ca-40f0-a570-50f0ee66e8cf,2026-06-24T22:24:47+00:00,order_lookup,1.3.0,read,read,low,False,n/a,227,success,,0.00156
1877ac18-97ca-40f0-a570-50f0ee66e8cf,2026-06-24T22:24:47+00:00,address_update,1.0.2,write,write,high,True,approved,176,success,,0.03786
1877ac18-97ca-40f0-a570-50f0ee66e8cf,2026-06-24T22:24:47+00:00,shipping_status,1.1.0,read,read,low,False,n/a,209,success,,0.00136
a77261dd-2cb1-42dd-8ba4-434b8743838a,2026-06-24T15:30:08+00:00,order_lookup,1.3.0,read,read,low,False,n/a,173,success,,0.00147
58c5bc95-2b73-44fc-904b-e866949fe040,2026-06-24T16:54:40+00:00,order_lookup,1.3.0,read,read,low,False,n/a,189,success,,0.00156
58c5bc95-2b73-44fc-904b-e866949fe040,2026-06-24T16:54:40+00:00,refund_issue,2.0.0,write,write,high,True,approved,370,success,,0.03881
c0b3b08a-90d2-4ffc-ad13-1ae4ebaa663f,2026-06-24T15:53:35+00:00,address_update,1.0.2,write,write,high,True,approved,315,success,,0.03617
485a4f76-8aa4-4c0d-8a8c-1fb4cfc20998,2026-06-24T09:24:11+00:00,address_update,1.0.2,write,write,high,True,approved,231,success,,0.03639
1d27443a-e463-4d97-935d-2368b7673cb6,2026-06-24T10:48:48+00:00,shipping_status,1.1.0,read,read,low,False,n/a,401,success,,0.00151
1d27443a-e463-4d97-935d-2368b7673cb6,2026-06-24T10:48:48+00:00,refund_issue,2.0.0,write,write,high,True,approved,307,success,,0.03387
1d27443a-e463-4d97-935d-2368b7673cb6,2026-06-24T10:48:48+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,208,success,,0.01225
4cf672c7-b9ff-495f-bcbb-27667dd4d610,2026-06-24T09:42:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,307,success,,0.00158
686df084-0faf-483e-9d6c-2d832e90393a,2026-06-24T22:38:00+00:00,refund_issue,2.0.0,write,write,high,True,approved,458,success,,0.03157
686df084-0faf-483e-9d6c-2d832e90393a,2026-06-24T22:38:00+00:00,address_update,1.0.2,write,write,high,True,approved,297,success,,0.03167
5b83bfae-1cfb-47a2-bf1d-4d20358abb0a,2026-06-24T18:02:19+00:00,shipping_status,1.1.0,read,read,low,False,n/a,225,success,,0.00143
5b83bfae-1cfb-47a2-bf1d-4d20358abb0a,2026-06-24T18:02:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,260,success,,0.00149
5b83bfae-1cfb-47a2-bf1d-4d20358abb0a,2026-06-24T18:02:19+00:00,order_lookup,1.3.0,read,read,low,False,n/a,206,success,,0.00145
434cdd29-3400-4619-b0bc-67f5edd21cef,2026-06-24T14:16:16+00:00,address_update,1.0.2,write,write,high,True,approved,249,success,,0.03891
434cdd29-3400-4619-b0bc-67f5edd21cef,2026-06-24T14:16:16+00:00,address_update,1.0.2,write,write,high,True,approved,412,success,,0.03059
3957524f-3fbb-4357-b0c4-0301e9a8365c,2026-06-24T08:52:03+00:00,address_update,1.0.2,write,write,high,True,approved,265,success,,0.03137
8463ccee-750c-4e98-a6a0-3989c431a41a,2026-06-24T14:39:21+00:00,shipping_status,1.1.0,read,read,low,False,n/a,551,success,,0.00153
8b6f7da1-3e62-48c6-baf9-393d60cde6e3,2026-06-24T11:53:16+00:00,refund_issue,2.0.0,write,write,high,True,approved,264,success,,0.03332
074a2293-20ea-49e3-85f4-de26dd922850,2026-06-24T20:10:38+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,462,success,,0.01243
074a2293-20ea-49e3-85f4-de26dd922850,2026-06-24T20:10:38+00:00,shipping_status,1.1.0,read,read,low,False,n/a,640,success,,0.00143
074a2293-20ea-49e3-85f4-de26dd922850,2026-06-24T20:10:38+00:00,address_update,1.0.2,write,write,high,True,approved,528,success,,0.03905
9103070e-077a-48a7-b293-2afe33e8143f,2026-06-24T21:54:06+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,263,success,,0.01204
9103070e-077a-48a7-b293-2afe33e8143f,2026-06-24T21:54:06+00:00,order_lookup,1.3.0,read,read,low,False,n/a,417,success,,0.00167
b405b65b-7144-44d0-be66-21719a00601a,2026-06-24T15:06:23+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,430,success,,0.01298
1b06d917-742e-4476-8434-d619e85be845,2026-06-24T17:46:37+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,540,success,,0.01289
ef3fb54a-bd68-4a6b-ac1a-ee1d136686a8,2026-06-24T08:04:26+00:00,refund_issue,2.0.0,write,write,high,True,approved,468,success,,0.03988
ef3fb54a-bd68-4a6b-ac1a-ee1d136686a8,2026-06-24T08:04:26+00:00,shipping_status,1.1.0,read,read,low,False,n/a,197,success,,0.00138
ef3fb54a-bd68-4a6b-ac1a-ee1d136686a8,2026-06-24T08:04:26+00:00,refund_issue,2.0.0,write,write,high,True,auto_approved_no_review,251,success,,0.03332
b04d7219-9ac3-4ce3-ab7e-3952060c53e0,2026-06-24T22:29:03+00:00,shipping_status,1.1.0,read,read,low,False,n/a,432,success,,0.00156
49e47333-6676-4916-85a9-867e79c49189,2026-06-24T18:47:02+00:00,address_update,1.0.2,write,write,high,True,approved,335,success,,0.03621
49e47333-6676-4916-85a9-867e79c49189,2026-06-24T18:47:02+00:00,shipping_status,1.1.0,read,read,low,False,n/a,353,success,,0.00162
ec0ee6c7-1181-44e0-af89-67faf30cf85e,2026-06-24T13:39:41+00:00,shipping_status,1.1.0,read,read,low,False,n/a,219,success,,0.00154
ec0ee6c7-1181-44e0-af89-67faf30cf85e,2026-06-24T13:39:41+00:00,order_lookup,1.3.0,read,read,low,False,n/a,641,success,,0.00151
ec0ee6c7-1181-44e0-af89-67faf30cf85e,2026-06-24T13:39:41+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,477,success,,0.01104
c778d996-04c3-4bfd-98b3-c2909ec3615e,2026-06-24T15:26:40+00:00,order_lookup,1.3.0,read,read,low,False,n/a,402,success,,0.00161
c778d996-04c3-4bfd-98b3-c2909ec3615e,2026-06-24T15:26:40+00:00,address_update,1.0.2,write,write,high,True,approved,126,success,,0.03078
c74e215c-48fa-466d-bc4a-e6f4a0b8d1d9,2026-06-24T17:00:59+00:00,refund_issue,2.0.0,write,write,high,True,approved,527,success,,0.03361
a18ff9aa-2413-4734-ac6f-80fc7a3de533,2026-06-24T04:06:29+00:00,refund_issue,2.0.0,write,write,high,True,approved,322,success,,0.03908
84dad2b2-a834-42ae-aa7f-45455a139fb7,2026-06-24T14:44:09+00:00,refund_issue,2.0.0,write,write,high,True,approved,336,success,,0.03974
03c6c6f4-a6b8-4cdf-9532-6bdb2a918206,2026-06-24T18:17:55+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,352,success,,0.01039
7f4fc473-0767-452e-8a1f-3c29057f4806,2026-06-24T23:10:51+00:00,shipping_status,1.1.0,read,read,low,False,n/a,440,success,,0.00158
cf11fe45-e6b1-4fa4-820f-b281ab58951c,2026-06-24T11:27:06+00:00,shipping_status,1.1.0,read,read,low,False,n/a,354,success,,0.00135
cf11fe45-e6b1-4fa4-820f-b281ab58951c,2026-06-24T11:27:06+00:00,loyalty_credit,1.4.0,write,write,medium,True,approved,408,success,,0.01049
cf11fe45-e6b1-4fa4-820f-b281ab58951c,2026-06-24T11:27:06+00:00,shipping_status,1.1.0,read,read,low,False,n/a,637,success,,0.00156
