workflow_id,ts,policy_name,policy_version,evaluator,score,threshold,allow_block_escalate,reason_code,reviewer_id
fcb9a3b0-e182-46c3-b902-2166419a9755,2026-06-27T20:10:34+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.047,0.6,allow,,
765640ca-3d9c-4099-9b50-5d11078a200b,2026-06-27T05:27:40+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.039,0.75,allow,,
765640ca-3d9c-4099-9b50-5d11078a200b,2026-06-27T05:27:40+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.036,0.8,allow,,
765640ca-3d9c-4099-9b50-5d11078a200b,2026-06-27T05:27:40+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.038,0.6,allow,,
f76a2193-1c7a-45f0-b3b9-d0bec16f1bc5,2026-06-27T06:51:45+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.078,0.75,allow,,
f76a2193-1c7a-45f0-b3b9-d0bec16f1bc5,2026-06-27T06:51:45+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.09,0.8,allow,,
f76a2193-1c7a-45f0-b3b9-d0bec16f1bc5,2026-06-27T06:51:45+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.052,0.6,allow,,
8fc06025-02cc-4fe1-a7cd-755ed2b91e40,2026-06-27T19:57:27+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.126,0.75,allow,,
8fc06025-02cc-4fe1-a7cd-755ed2b91e40,2026-06-27T19:57:27+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.002,0.8,allow,,
8fc06025-02cc-4fe1-a7cd-755ed2b91e40,2026-06-27T19:57:27+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.029,0.6,allow,,
fe3183bc-b26f-49e3-aba3-de10eecfc8dd,2026-06-27T16:40:14+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.088,0.75,allow,,
fe3183bc-b26f-49e3-aba3-de10eecfc8dd,2026-06-27T16:40:14+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.125,0.8,allow,,
fe3183bc-b26f-49e3-aba3-de10eecfc8dd,2026-06-27T16:40:14+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.006,0.6,allow,,
da532d5d-5760-4949-937b-b270d7f6aa63,2026-06-27T12:36:48+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.115,0.75,allow,,
da532d5d-5760-4949-937b-b270d7f6aa63,2026-06-27T12:36:48+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.067,0.8,allow,,
da532d5d-5760-4949-937b-b270d7f6aa63,2026-06-27T12:36:48+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.057,0.6,allow,,
5501a9f2-75a2-4512-aacd-1c4363cdfbbe,2026-06-27T21:26:16+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.119,0.75,allow,,
5501a9f2-75a2-4512-aacd-1c4363cdfbbe,2026-06-27T21:26:16+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.036,0.8,allow,,
5501a9f2-75a2-4512-aacd-1c4363cdfbbe,2026-06-27T21:26:16+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.022,0.6,allow,,
fcc105d6-a4db-4dba-8e48-fa4d89fb0742,2026-06-27T17:21:49+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.07,0.75,allow,,
fcc105d6-a4db-4dba-8e48-fa4d89fb0742,2026-06-27T17:21:49+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.177,0.8,allow,,
fcc105d6-a4db-4dba-8e48-fa4d89fb0742,2026-06-27T17:21:49+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.029,0.6,allow,,
62f051d2-adbe-425b-8899-4174d5ac956e,2026-06-27T09:00:24+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.089,0.75,allow,,
62f051d2-adbe-425b-8899-4174d5ac956e,2026-06-27T09:00:24+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.146,0.8,allow,,
62f051d2-adbe-425b-8899-4174d5ac956e,2026-06-27T09:00:24+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.055,0.6,allow,,
df1cb024-e200-4254-b4ff-4c235fe7c604,2026-06-27T20:46:04+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.023,0.75,allow,,
df1cb024-e200-4254-b4ff-4c235fe7c604,2026-06-27T20:46:04+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.071,0.8,allow,,
df1cb024-e200-4254-b4ff-4c235fe7c604,2026-06-27T20:46:04+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.032,0.6,allow,,
e58f49a3-ae41-4763-a7b3-bf4a17bd651c,2026-06-27T11:02:22+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.053,0.75,allow,,
e58f49a3-ae41-4763-a7b3-bf4a17bd651c,2026-06-27T11:02:22+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.066,0.8,allow,,
e58f49a3-ae41-4763-a7b3-bf4a17bd651c,2026-06-27T11:02:22+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.057,0.6,allow,,
a73db92c-5255-49d1-b11c-edbba0c98cd9,2026-06-27T06:37:51+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.026,0.75,allow,,
a73db92c-5255-49d1-b11c-edbba0c98cd9,2026-06-27T06:37:51+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.041,0.8,allow,,
a73db92c-5255-49d1-b11c-edbba0c98cd9,2026-06-27T06:37:51+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.069,0.6,allow,,
ef36ef73-0806-4866-bef9-e01639e3e0e3,2026-06-27T03:18:52+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.086,0.75,allow,,
ef36ef73-0806-4866-bef9-e01639e3e0e3,2026-06-27T03:18:52+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.011,0.8,allow,,
ef36ef73-0806-4866-bef9-e01639e3e0e3,2026-06-27T03:18:52+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.068,0.6,allow,,
98a5bbcb-aa1d-41eb-b1f8-bcef35d1fa06,2026-06-27T03:06:49+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.022,0.75,allow,,
98a5bbcb-aa1d-41eb-b1f8-bcef35d1fa06,2026-06-27T03:06:49+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.189,0.8,allow,,
98a5bbcb-aa1d-41eb-b1f8-bcef35d1fa06,2026-06-27T03:06:49+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.067,0.6,allow,,
0b66080b-b94d-4974-9294-319e62039c7c,2026-06-27T16:33:04+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.031,0.75,allow,,
0b66080b-b94d-4974-9294-319e62039c7c,2026-06-27T16:33:04+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.063,0.8,allow,,
0b66080b-b94d-4974-9294-319e62039c7c,2026-06-27T16:33:04+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.024,0.6,allow,,
e9e32ac6-39fd-424e-b2cf-d6859d49be5c,2026-06-27T14:46:29+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.02,0.75,allow,,
e9e32ac6-39fd-424e-b2cf-d6859d49be5c,2026-06-27T14:46:29+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.158,0.8,allow,,
e9e32ac6-39fd-424e-b2cf-d6859d49be5c,2026-06-27T14:46:29+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.057,0.6,allow,,
e3a604fb-14db-4179-9836-b1999dcaeace,2026-06-27T03:53:10+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.149,0.75,allow,,
e3a604fb-14db-4179-9836-b1999dcaeace,2026-06-27T03:53:10+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.008,0.8,allow,,
e3a604fb-14db-4179-9836-b1999dcaeace,2026-06-27T03:53:10+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.027,0.6,allow,,
7379e8b5-99af-4334-bdb9-20f8a252c7d2,2026-06-27T08:43:22+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.146,0.75,allow,,
7379e8b5-99af-4334-bdb9-20f8a252c7d2,2026-06-27T08:43:22+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.196,0.8,allow,,
7379e8b5-99af-4334-bdb9-20f8a252c7d2,2026-06-27T08:43:22+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.082,0.6,allow,,
e733b86c-7dcc-489e-bf75-31623275bfe4,2026-06-27T01:53:36+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.118,0.75,allow,,
e733b86c-7dcc-489e-bf75-31623275bfe4,2026-06-27T01:53:36+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.126,0.8,allow,,
e733b86c-7dcc-489e-bf75-31623275bfe4,2026-06-27T01:53:36+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.015,0.6,allow,,
af38c840-142f-4b9b-a295-926ef01e074e,2026-06-27T13:38:16+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.027,0.75,allow,,
af38c840-142f-4b9b-a295-926ef01e074e,2026-06-27T13:38:16+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.123,0.8,allow,,
af38c840-142f-4b9b-a295-926ef01e074e,2026-06-27T13:38:16+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.022,0.6,allow,,
9261ce9f-ad7e-4c91-a606-f2c235718c07,2026-06-27T17:36:07+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.036,0.75,allow,,
9261ce9f-ad7e-4c91-a606-f2c235718c07,2026-06-27T17:36:07+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.194,0.8,allow,,
9261ce9f-ad7e-4c91-a606-f2c235718c07,2026-06-27T17:36:07+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.029,0.6,allow,,
55d30f71-f0b1-42e8-bb2d-3ccd8128c1e4,2026-06-27T22:13:35+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.091,0.75,allow,,
55d30f71-f0b1-42e8-bb2d-3ccd8128c1e4,2026-06-27T22:13:35+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.042,0.8,allow,,
55d30f71-f0b1-42e8-bb2d-3ccd8128c1e4,2026-06-27T22:13:35+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.015,0.6,allow,,
fd24f050-ec24-4f5d-8fb9-d4a2da3af6c0,2026-06-27T07:35:55+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.006,0.75,allow,,
fd24f050-ec24-4f5d-8fb9-d4a2da3af6c0,2026-06-27T07:35:55+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.178,0.8,allow,,
fd24f050-ec24-4f5d-8fb9-d4a2da3af6c0,2026-06-27T07:35:55+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.088,0.6,allow,,
148402ec-b52b-48c8-88bd-7cb34921a8a2,2026-06-27T13:54:36+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.842,0.75,allow,prompt_injection_detected,
148402ec-b52b-48c8-88bd-7cb34921a8a2,2026-06-27T13:54:36+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.172,0.8,allow,,
148402ec-b52b-48c8-88bd-7cb34921a8a2,2026-06-27T13:54:36+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.047,0.6,allow,,
391efb13-d157-4257-9606-1fca3325b187,2026-06-27T09:30:51+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.12,0.75,allow,,
391efb13-d157-4257-9606-1fca3325b187,2026-06-27T09:30:51+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.172,0.8,allow,,
391efb13-d157-4257-9606-1fca3325b187,2026-06-27T09:30:51+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.048,0.6,allow,,
6dedd1f6-227e-4ac4-b389-a031798603d5,2026-06-27T15:04:34+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.139,0.75,allow,,
6dedd1f6-227e-4ac4-b389-a031798603d5,2026-06-27T15:04:34+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.042,0.8,allow,,
6dedd1f6-227e-4ac4-b389-a031798603d5,2026-06-27T15:04:34+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.006,0.6,allow,,
60e4de0e-859e-41a2-b647-e281513aae59,2026-06-27T10:19:40+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.136,0.75,allow,,
60e4de0e-859e-41a2-b647-e281513aae59,2026-06-27T10:19:40+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.165,0.8,allow,,
60e4de0e-859e-41a2-b647-e281513aae59,2026-06-27T10:19:40+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.017,0.6,allow,,
c021040e-3381-402f-9ec3-6ec8e7ffdb04,2026-06-27T10:20:32+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.027,0.75,allow,,
c021040e-3381-402f-9ec3-6ec8e7ffdb04,2026-06-27T10:20:32+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.016,0.8,allow,,
c021040e-3381-402f-9ec3-6ec8e7ffdb04,2026-06-27T10:20:32+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.04,0.6,allow,,
30eca4e8-41a5-406b-b660-43008fd7d8d3,2026-06-27T14:02:48+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.146,0.75,allow,,
30eca4e8-41a5-406b-b660-43008fd7d8d3,2026-06-27T14:02:48+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.034,0.8,allow,,
30eca4e8-41a5-406b-b660-43008fd7d8d3,2026-06-27T14:02:48+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.042,0.6,allow,,
891b2636-bc5f-4d8a-bdbf-a6564272e3c3,2026-06-27T03:53:23+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.124,0.75,allow,,
891b2636-bc5f-4d8a-bdbf-a6564272e3c3,2026-06-27T03:53:23+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.037,0.8,allow,,
891b2636-bc5f-4d8a-bdbf-a6564272e3c3,2026-06-27T03:53:23+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.008,0.6,allow,,
f991defe-9db7-463d-bccc-fd6c594d40e0,2026-06-27T16:23:40+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.003,0.75,allow,,
f991defe-9db7-463d-bccc-fd6c594d40e0,2026-06-27T16:23:40+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.037,0.8,allow,,
f991defe-9db7-463d-bccc-fd6c594d40e0,2026-06-27T16:23:40+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.083,0.6,allow,,
b066c63f-031a-4089-bd90-8e606a1e045b,2026-06-27T20:15:31+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.088,0.75,allow,,
b066c63f-031a-4089-bd90-8e606a1e045b,2026-06-27T20:15:31+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.138,0.8,allow,,
b066c63f-031a-4089-bd90-8e606a1e045b,2026-06-27T20:15:31+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.015,0.6,allow,,
949d9f10-4e97-4d35-8600-7470f2e50896,2026-06-27T10:09:02+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.034,0.75,allow,,
949d9f10-4e97-4d35-8600-7470f2e50896,2026-06-27T10:09:02+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.197,0.8,allow,,
949d9f10-4e97-4d35-8600-7470f2e50896,2026-06-27T10:09:02+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.012,0.6,allow,,
f01a3d08-0d8d-4234-9340-81fcf3425381,2026-06-27T18:50:53+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.095,0.75,allow,,
f01a3d08-0d8d-4234-9340-81fcf3425381,2026-06-27T18:50:53+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.197,0.8,allow,,
f01a3d08-0d8d-4234-9340-81fcf3425381,2026-06-27T18:50:53+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.004,0.6,allow,,
c7703a76-3a5d-42fc-95dd-6745daa375f2,2026-06-27T06:34:30+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.074,0.75,allow,,
c7703a76-3a5d-42fc-95dd-6745daa375f2,2026-06-27T06:34:30+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.071,0.8,allow,,
c7703a76-3a5d-42fc-95dd-6745daa375f2,2026-06-27T06:34:30+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.095,0.6,allow,,
fc7f10ee-ffdf-4e96-aeba-a864fb95da50,2026-06-27T10:03:59+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.046,0.75,allow,,
fc7f10ee-ffdf-4e96-aeba-a864fb95da50,2026-06-27T10:03:59+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.074,0.8,allow,,
fc7f10ee-ffdf-4e96-aeba-a864fb95da50,2026-06-27T10:03:59+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.009,0.6,allow,,
268d723d-587e-41b7-b46a-378e889a2ec0,2026-06-27T18:36:33+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.028,0.75,allow,,
268d723d-587e-41b7-b46a-378e889a2ec0,2026-06-27T18:36:33+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.151,0.8,allow,,
268d723d-587e-41b7-b46a-378e889a2ec0,2026-06-27T18:36:33+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.089,0.6,allow,,
d0abd39a-2ea6-4054-aa1b-5d6f2a21e1b0,2026-06-27T02:41:09+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.008,0.75,allow,,
d0abd39a-2ea6-4054-aa1b-5d6f2a21e1b0,2026-06-27T02:41:09+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.035,0.8,allow,,
d0abd39a-2ea6-4054-aa1b-5d6f2a21e1b0,2026-06-27T02:41:09+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.038,0.6,allow,,
1b5580b7-5ce0-4f09-8b6a-99df4d8c3dab,2026-06-27T07:47:06+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.125,0.75,allow,,
1b5580b7-5ce0-4f09-8b6a-99df4d8c3dab,2026-06-27T07:47:06+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.131,0.8,allow,,
1b5580b7-5ce0-4f09-8b6a-99df4d8c3dab,2026-06-27T07:47:06+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.074,0.6,allow,,
1e5c56dd-93b5-4f04-ad94-d46b1f91de5a,2026-06-27T03:34:51+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.098,0.75,allow,,
1e5c56dd-93b5-4f04-ad94-d46b1f91de5a,2026-06-27T03:34:51+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.193,0.8,allow,,
1e5c56dd-93b5-4f04-ad94-d46b1f91de5a,2026-06-27T03:34:51+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.004,0.6,allow,,
747eee7e-65f2-461b-9c52-0767e1bc7f73,2026-06-27T14:23:29+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.083,0.75,allow,,
747eee7e-65f2-461b-9c52-0767e1bc7f73,2026-06-27T14:23:29+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.149,0.8,allow,,
747eee7e-65f2-461b-9c52-0767e1bc7f73,2026-06-27T14:23:29+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.045,0.6,allow,,
75ef58dc-b962-40b3-a44f-673aa1f3fe5b,2026-06-27T15:25:12+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.065,0.75,allow,,
75ef58dc-b962-40b3-a44f-673aa1f3fe5b,2026-06-27T15:25:12+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.054,0.8,allow,,
75ef58dc-b962-40b3-a44f-673aa1f3fe5b,2026-06-27T15:25:12+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.011,0.6,allow,,
a37f0575-4f4f-4ce3-84bc-492c879af39b,2026-06-27T13:15:55+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.081,0.75,allow,,
a37f0575-4f4f-4ce3-84bc-492c879af39b,2026-06-27T13:15:55+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.137,0.8,allow,,
a37f0575-4f4f-4ce3-84bc-492c879af39b,2026-06-27T13:15:55+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.077,0.6,allow,,
d80fae15-7800-41fa-8f55-367b6b68c6a9,2026-06-27T13:42:53+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.029,0.75,allow,,
d80fae15-7800-41fa-8f55-367b6b68c6a9,2026-06-27T13:42:53+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.146,0.8,allow,,
d80fae15-7800-41fa-8f55-367b6b68c6a9,2026-06-27T13:42:53+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.046,0.6,allow,,
accd6b81-a36e-484c-ae69-d149018191ce,2026-06-27T22:38:33+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.146,0.75,allow,,
accd6b81-a36e-484c-ae69-d149018191ce,2026-06-27T22:38:33+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.179,0.8,allow,,
accd6b81-a36e-484c-ae69-d149018191ce,2026-06-27T22:38:33+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.025,0.6,allow,,
f7a87e61-7b3e-46a9-ae08-d9ce5839de5b,2026-06-27T16:10:11+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.003,0.75,allow,,
f7a87e61-7b3e-46a9-ae08-d9ce5839de5b,2026-06-27T16:10:11+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.001,0.8,allow,,
f7a87e61-7b3e-46a9-ae08-d9ce5839de5b,2026-06-27T16:10:11+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.044,0.6,allow,,
3413af7d-42f5-421b-934c-b5a1ac34f3c6,2026-06-27T01:29:29+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.102,0.75,allow,,
3413af7d-42f5-421b-934c-b5a1ac34f3c6,2026-06-27T01:29:29+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.189,0.8,allow,,
3413af7d-42f5-421b-934c-b5a1ac34f3c6,2026-06-27T01:29:29+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.067,0.6,allow,,
c204472c-f2c8-4b99-a156-cb031fe385ed,2026-06-27T08:37:20+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.146,0.75,allow,,
c204472c-f2c8-4b99-a156-cb031fe385ed,2026-06-27T08:37:20+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.139,0.8,allow,,
c204472c-f2c8-4b99-a156-cb031fe385ed,2026-06-27T08:37:20+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.052,0.6,allow,,
b7d1c42d-2ac0-4c23-ac82-3cbfa7484c9a,2026-06-27T15:49:43+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.133,0.75,allow,,
b7d1c42d-2ac0-4c23-ac82-3cbfa7484c9a,2026-06-27T15:49:43+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.05,0.8,allow,,
b7d1c42d-2ac0-4c23-ac82-3cbfa7484c9a,2026-06-27T15:49:43+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.067,0.6,allow,,
2002dc2a-11c9-4cfc-a9fd-63cee1209959,2026-06-27T12:39:25+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.016,0.75,allow,,
2002dc2a-11c9-4cfc-a9fd-63cee1209959,2026-06-27T12:39:25+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.001,0.8,allow,,
2002dc2a-11c9-4cfc-a9fd-63cee1209959,2026-06-27T12:39:25+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.075,0.6,allow,,
d9dd97fe-926c-41b1-8b31-7ffbe3d3f23a,2026-06-27T10:47:27+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.022,0.75,allow,,
d9dd97fe-926c-41b1-8b31-7ffbe3d3f23a,2026-06-27T10:47:27+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.178,0.8,allow,,
d9dd97fe-926c-41b1-8b31-7ffbe3d3f23a,2026-06-27T10:47:27+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.038,0.6,allow,,
370b27df-2333-457a-9693-0d06a30736f0,2026-06-27T11:32:32+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.115,0.75,allow,,
370b27df-2333-457a-9693-0d06a30736f0,2026-06-27T11:32:32+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.181,0.8,allow,,
370b27df-2333-457a-9693-0d06a30736f0,2026-06-27T11:32:32+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.062,0.6,allow,,
e8a63322-c604-454d-a654-0573a5db53e6,2026-06-27T20:55:48+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.148,0.75,allow,,
e8a63322-c604-454d-a654-0573a5db53e6,2026-06-27T20:55:48+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.199,0.8,allow,,
e8a63322-c604-454d-a654-0573a5db53e6,2026-06-27T20:55:48+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.057,0.6,allow,,
3ab8bce5-0037-45f2-8516-4180ab2b285f,2026-06-27T11:27:35+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.115,0.75,allow,,
3ab8bce5-0037-45f2-8516-4180ab2b285f,2026-06-27T11:27:35+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.175,0.8,allow,,
3ab8bce5-0037-45f2-8516-4180ab2b285f,2026-06-27T11:27:35+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.079,0.6,allow,,
612570c5-1821-40ed-b2a0-641cc753d84f,2026-06-27T10:43:15+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.081,0.75,allow,,
612570c5-1821-40ed-b2a0-641cc753d84f,2026-06-27T10:43:15+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.18,0.8,allow,,
612570c5-1821-40ed-b2a0-641cc753d84f,2026-06-27T10:43:15+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.063,0.6,allow,,
590ccbf9-a23d-445b-a8ba-a35c577107b4,2026-06-27T04:13:05+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.131,0.75,allow,,
590ccbf9-a23d-445b-a8ba-a35c577107b4,2026-06-27T04:13:05+00:00,output_pii_egress_scan,2.2,dlp_scanner_v2,0.033,0.8,allow,,
590ccbf9-a23d-445b-a8ba-a35c577107b4,2026-06-27T04:13:05+00:00,output_toxicity_check,1.5,toxicity_classifier_v1,0.007,0.6,allow,,
837aaba5-78c2-4b21-8bd1-4520a5e2b7e5,2026-06-27T17:31:04+00:00,input_prompt_injection_scan,3.1,injection_classifier_v3,0.013,0.75,allow,,
